"player_id","transfer_date","transfer_season","from_club_id","to_club_id","from_club_name","to_club_name","transfer_fee","market_value_in_eur","player_name"
405692,"2020-08-24","20/21",851,1435,"FSV Mainz 05 II","Go Ahead Eagles",0,250000,"Erkan Eyibil"
14044,"2005-11-06","05/06",2805,466,"Wycombe","Preston",0,4e+05,"Andy Lonergan"
404418,"2021-06-30","20/21",197,430,"Sparta Prague","Fiorentina",0,2700000,"Dávid Hancko"
298976,"2017-06-30","16/17",82,418,"VfL Wolfsburg","Real Madrid",0,2500000,"Borja Mayoral"
196158,"2019-01-28","18/19",467,404,"NEC Nijmegen","FC Den Bosch",0,4e+05,"Brahim Darri"
167342,"2024-06-30","23/24",434,1158,"FC Luzern","FC Lorient",0,1200000,"Adrian Grbic"
314965,"2022-07-01","22/23",294,2919,"Benfica","Monza",2870000,2300000,"Pedro Pereira"
72047,"2013-07-01","13/14",940,31,"Celta de Vigo","Liverpool",10800000,9e+06,"Iago Aspas"
340853,"2020-07-01","20/21",418,366,"Real Madrid","Real Valladolid",3e+06,1200000,"Javi Sánchez"
284595,"2019-07-09","19/20",3522,1038,"Spezia Calcio","Sampdoria",0,1e+06,"Tommaso Augello"
497175,"2020-06-30","19/20",10868,2969,"US Orléans","Dijon",0,725000,"Aurélien Scheidler"
166581,"2023-07-14","23/24",48332,60551,"Kolos Kovalivka","SC Dnipro-1",4e+05,7e+05,"Yevgen Volynets"
342609,"2022-01-19","21/22",28178,10480,"Akzhayik","Shakhter K.",0,5e+05,"Mykola Kovtalyuk"
649261,"2021-01-28","20/21",11750,5084,"Rubin Kazan II","Valmiera",0,150000,"Viktor Aleksandrov"
294814,"2023-03-31","22/23",157,10157,"KAA Gent","Aktobe",0,6e+05,"Anderson Niangbo"
236510,"2015-04-30","14/15",1071,6922,"Wigan","Liverpool U18",0,5e+05,"Sheyi Ojo"
99352,"2020-01-31","19/20",681,40,"Real Sociedad","G. Bordeaux",0,3e+06,"Rubén Pardo"
334557,"2022-06-30","21/22",11688,294,"Giresunspor","Benfica",0,4500000,"Chiquinho"
64399,"2018-07-01","18/19",3709,873,"Getafe","Crystal Palace",0,5e+06,"Vicente Guaita"
539134,"2023-07-10","23/24",5,749,"AC Milan","FC Empoli",0,3e+06,"Daniel Maldini"
623319,"2023-06-30","22/23",3508,660,"Zulte Waregem","Shakhtar D.",0,6e+05,"Oleksandr Drambayev"
156941,"2017-07-25","17/18",988,350,"Oxford United","Sheff Utd",560000,5e+05,"John Lundstram"
337725,"2025-06-30","24/25",749,430,"FC Empoli","Fiorentina",0,7500000,"Christian Kouamé"
334425,"2021-06-30","20/21",55013,2741,"Legion-Dinamo","Baltika",0,150000,"Mutalip Alibekov"
335209,"2016-07-06","16/17",499,430,"Vitesse","Fiorentina",2900000,1500000,"Kevin Diks"
520517,"2023-02-03","22/23",2714,61825,"Zimbru Chisinau","FK Minaj",0,2e+05,"Mihail Ghecev"
70114,"2018-01-01","17/18",40426,964,"Tosno","Zenit S-Pb",1500000,1500000,"Anton Zabolotnyi"
251896,"2016-07-12","16/17",418,24,"Real Madrid","E. Frankfurt",0,3e+06,"Jesús Vallejo"
488362,"2024-08-21","24/25",631,13,"Chelsea","Atlético Madrid",4.2e+07,5e+07,"Conor Gallagher"
50655,"2009-06-30","08/09",2832,11502,"Gaziantep BB","Galatasaray U21",0,4e+05,"Efecan Karaca"
517894,"2023-06-30","22/23",543,13,"Wolves","Atlético Madrid",0,2.5e+07,"Matheus Cunha"
444641,"2024-01-15","23/24",1088,543,"Rochdale","Wolves",0,2e+05,"Louie Moulden"
166086,"2012-08-31","12/13",18464,4633,"Sloboda T U19","Novi Pazar",0,125000,"Amar Rahmanovic"
286779,"2017-07-20","17/18",2448,3,"Sporting Gijón","1.FC Köln",7e+06,6e+06,"Jorge Meré"
77825,"2020-09-01","20/21",800,2722,"Atalanta BC","SPAL",3500000,2400000,"Etrit Berisha"
157125,"2020-07-01","20/21",2727,3057,"OH Leuven","Standard Liège",0,4e+05,"Laurent Henkinet"
81349,"2022-07-01","22/23",223,41278,"HNK Sibenik","FC Arges",0,250000,"Antonio Jakolis"
506189,"2018-05-31","17/18",1031,677,"Luton","Ipswich",0,1e+05,"Flynn Downes"
542525,"2020-08-01","20/21",1842,1063,"FC Roskilde","Viborg FF",0,2e+05,"Younes Bakiz"
556046,"2022-12-31","22/23",4673,12574,"Arsenal Sarandí","Godoy Cruz",0,2500000,"Sebastián Lomónaco"
400542,"2023-06-30","22/23",5776,865,"FC Fredericia","FC Midtjylland",0,250000,"Oliver Olsen"
245048,"2017-01-24","16/17",2477,11000,"Karpaty Lviv","CD Lugo",0,5e+05,"Vasyl Kravets"
396536,"2022-09-01","22/23",338,10690,"Dynamo Kyiv","Zorya Lugansk",3e+05,4e+05,"Roman Vantukh"
417913,"2018-06-30","17/18",50213,2865,"CD Gerena","Betis Deportivo",0,50000,"Álvaro Valles"
153427,"2013-06-30","12/13",2425,985,"Rio Ave","Man Utd",0,1e+06,"Bebé"
352599,"2021-07-09","21/22",999,4633,"NK Istra","Novi Pazar",0,1e+05,"Stefan Loncar"
346469,"2024-05-31","23/24",465,1198,"St. Mirren","Lincoln City",0,2e+05,"Jaden Brown"
302991,"2023-06-30","22/23",16795,3709,"Granada CF","Getafe",0,1e+06,"Erick Cabaco"
190442,"2023-07-06","23/24",8024,8718,"Arouca","Sport Recife",0,8e+05,"Alan Ruiz"
393321,"2018-11-30","18/19",46316,40058,"Louisville City","New York City",0,1e+05,"James Sands"
194005,"2019-01-01","18/19",1180,22177,"Dinamo Minsk","Sagan Tosu",0,1e+06,"Nino Galović"
419119,"2024-07-05","24/25",10690,3592,"Zorya Lugansk","Kryvbas",0,6e+05,"Igor Snurnitsyn"
182573,"2022-07-22","22/23",265,798,"Panathinaikos","Excelsior",0,4e+05,"Yassin Ayoub"
611430,"2023-08-11","23/24",7378,1035,"Portimonense","Sheff Wed",0,4e+05,"Momo Diaby"
340950,"2017-06-30","16/17",720,13,"FC Porto","Atlético Madrid",0,8e+06,"Diogo Jota"
398030,"2022-07-16","22/23",252,8970,"Genoa","Frosinone",1350000,1200000,"Giuseppe Caso"
288449,"2020-07-01","20/21",202,200,"FC Groningen","FC Utrecht",0,650000,"Django Warmerdam"
626888,"2021-08-02","21/22",12124,352,"Aston Villa U23","Swindon Town",0,250000,"Kaine Kesler-Hayden"
809899,"2024-02-04","23/24",663,660,"Dinamo Tbilisi","Shakhtar D.",7e+05,150000,"Luka Latsabidze"
207302,"2019-09-01","19/20",368,583,"Sevilla FC","Paris SG",0,1.2e+07,"Sergio Rico"
451642,"2024-07-22","24/25",6646,114,"Karagümrük","Besiktas",2750000,2e+06,"Can Keleş"
349300,"2024-05-31","23/24",512,371,"Stoke City","Celtic",0,3500000,"Sead Haksabanovic"
166230,"2018-01-01","17/18",22262,23611,"NK Vitez","Olimpik Donetsk",0,150000,"Josip Vukovic"
581121,"2021-08-25","21/22",1075,8024,"SC Braga","Arouca",0,1e+06,"Tiago Esgaio"
134602,"2020-10-06","20/21",720,932,"FC Porto","Loko Moscow",5500000,8e+06,"Zé Luís"
1034665,"2024-07-01","24/25",3948,601,"Union SG","KV Kortrijk",0,1e+05,"Nathan Huygevelde"
570817,"2022-07-01","22/23",130,1421,"Parma","Stade Reims",2e+06,3500000,"Maxime Busi"
581669,"2024-02-01","23/24",1132,9715,"Burnley","PSV U21",0,2e+06,"CJ Egan-Riley"
198516,"2016-01-16","15/16",1194,33614,"Rotherham","Norwich U21",0,250000,"Harry Toffolo"
626771,"2023-06-30","22/23",5862,2832,"ND Gorica","Gaziantep FK",0,8e+05,"Luka Stankovski"
545331,"2022-09-08","22/23",1053,141,"Aalborg BK","Galatasaray",1750000,1e+06,"Mathias Ross"
215864,"2015-08-12","15/16",429,24,"Apol. Limassol","E. Frankfurt",1250000,1750000,"Mijat Gacinovic"
381967,"2024-07-15","24/25",11,368,"Arsenal","Sevilla FC",0,1.5e+07,"Albert Sambi Lokonga"
467250,"2019-07-02","19/20",660,16239,"Shakhtar D.","Desna",0,6e+05,"Yukhym Konoplya"
464598,"2021-06-30","20/21",2414,865,"AC Horsens","FC Midtjylland",0,350000,"Casper Tengstedt"
374954,"2022-06-30","21/22",24,419,"E. Frankfurt","Dinamo Zagreb",0,9e+06,"Kristijan Jakic"
173750,"2019-09-02","19/20",3008,499,"Hull City","Vitesse",0,1500000,"Nouha Dicko"
42460,"2019-08-13","19/20",46,27,"Inter","Bayern Munich",0,3e+07,"Ivan Perisic"
60957,"2015-06-30","14/15",89,39,"Union Berlin","1.FSV Mainz 05",0,1200000,"Sebastian Polter"
260166,"2023-02-05","22/23",703,6500,"Nottm Forest","FC Seoul",0,5e+06,"Ui-jo Hwang"
257707,"2021-08-25","21/22",7056,2425,"Mafra","Rio Ave",0,2e+05,"João Graça"
463751,"2023-05-31","22/23",1302,39336,"Northampton","Brighton U21",0,3e+05,"Marc Leonard"
270988,"2019-01-09","18/19",3884,1194,"AFC Wimbledon","Rotherham",0,250000,"Ben Purrington"
657386,"2023-07-01","23/24",1075,3325,"SC Braga","Chaves",0,1600000,"Bruno Rodrigues"
418560,"2020-01-01","19/20",409,16,"RB Salzburg","Bor. Dortmund",2e+07,4.5e+07,"Erling Haaland"
667287,"2024-01-05","23/24",1237,164,"Brighton","Blackburn",0,5e+06,"Yasin Ayari"
480883,"2021-08-23","21/22",7078,1108,"Valladolid Prom","Alavés",0,5e+05,"Miguel de la Fuente"
554300,"2021-08-31","21/22",14699,2431,"Corinthians B","CF Estrela",0,250000,"Madson"
182870,"2015-08-31","15/16",434,2481,"FC Luzern","FC Sheriff",0,4e+05,"Fidan Aliti"
266941,"2023-01-12","22/23",10695,3725,"Soligorsk","Akhmat Grozny",350000,6e+05,"Milos Satara"
335003,"2019-07-01","19/20",86,95,"Werder Bremen","KFC Uerdingen",0,2e+05,"Jean Manuel Mbom"
537956,"2021-08-28","21/22",605,9,"Aris Saloniki","PS Kalamata",0,125000,"Panagiotis Tsagalidis"
256000,"2022-02-01","21/22",3612,669,"Al-Ahli SC","Partizan",0,1600000,"Marko Jevtovic"
108725,"2012-12-28","12/13",1028,984,"Millwall","West Brom",0,1e+06,"Chris Wood"
234124,"2021-06-30","20/21",62,2282,"Slavia Prague","Club Brugge",0,4300000,"Simon Deli"
364857,"2022-06-30","21/22",618,2420,"Saint-Étienne","Vit. Guimarães",0,4e+06,"Falaye Sacko"
862554,"2024-01-28","23/24",2431,25243,"CF Estrela","Anápolis",0,1200000,"Ronald"
713644,"2024-07-01","24/25",16795,27,"Granada CF","Bayern Munich",1.3e+07,1.2e+07,"Bryan Zaragoza"
193998,"2023-07-01","23/24",223,6808,"HNK Sibenik","Zrinjski Mostar",0,3e+05,"Dario Canadjija"
536520,"2021-08-20","21/22",12,2282,"AS Roma","Club Brugge",0,350000,"Ruben Providence"
564785,"2022-07-12","22/23",1184,6574,"KRC Genk","Sassuolo",10150000,5e+06,"Kristian Thorstvedt"
128899,"2013-12-25","13/14",349,512,"Barnsley","Stoke City",0,5e+06,"Jack Butland"
340179,"2017-08-10","17/18",6767,11000,"RM Castilla","CD Lugo",0,1e+06,"Sergio Díaz"
512913,"2018-01-31","17/18",3345,3325,"Leixões","Chaves",5e+05,2e+05,"Stephen Eustaquio"
326329,"2021-06-30","20/21",133,1090,"SC Cambuur","AZ Alkmaar",0,3e+05,"Joris Kramer"
131553,"2013-06-30","12/13",22894,8963,"Goverla II","Shakhtar II",0,6e+05,"Vyacheslav Churko"
291276,"2020-09-01","20/21",324,1005,"Pogon Szczecin","Lecce",3e+05,4e+05,"Marcin Listkowski"
505675,"2024-06-30","23/24",467,150,"NEC Nijmegen","Real Betis",0,2500000,"Rober González"
334526,"2017-07-01","17/18",452,18,"BSC Young Boys","Bor. M'gladbach",1.2e+07,4e+06,"Denis Zakaria"
448983,"2020-08-01","20/21",43502,2696,"Chertanovo","KS Samara",2e+05,7e+05,"Yuriy Gorshkov"
165793,"2020-01-01","19/20",409,31,"RB Salzburg","Liverpool",8500000,12500000,"Takumi Minamino"
112091,"2012-06-30","11/12",7097,333,"Unión Santa Fe","Lanús",0,1e+06,"Rodrigo Erramuspe"
955070,"2024-06-30","23/24",1041,54189,"Olympique Lyon","RWDM",0,1.8e+07,"Ernest Nuamah"
832896,"2022-05-31","21/22",26138,67286,"East Craigie FC","Dundee Reserves",0,25000,"Jack Wilkie"
118287,"2018-08-05","18/19",162,1003,"Monaco","Leicester",1.4e+07,4e+06,"Rachid Ghezzal"
726705,"2024-06-30","23/24",3268,10949,"Casa Pia","Sporting B",0,4e+05,"Samuel Justo"
357628,"2021-07-04","21/22",1532,8733,"Albacete","Celta Vigo B",250000,250000,"Alfon González"
371371,"2021-06-30","20/21",12,276,"AS Roma","Hellas Verona",0,2.5e+07,"Marash Kumbulla"
59377,"2011-07-01","11/12",13,985,"Atlético Madrid","Man Utd",2.5e+07,1.2e+07,"David de Gea"
741236,"2024-05-31","23/24",2455,1148,"Bristol Rovers","Brentford",0,8e+05,"Matthew Cox"
90118,"2013-07-01","13/14",204,130,"Lierse SK","Parma",0,5e+05,"Soufiane Bidaoui"
426192,"2023-07-04","23/24",164,1050,"Blackburn","Villarreal",0,1.6e+07,"Ben Brereton Díaz"
182424,"2014-07-01","14/15",475,1199,"Sint-Truiden","RE Virton",0,150000,"Dorian Dessoleil"
336731,"2019-07-19","19/20",1049,4032,"Valencia","Ponferradina",0,7e+05,"Nacho Gil"
540927,"2020-10-04","20/21",3892,132,"FC Eindhoven","NAC Breda",475000,475000,"Kaj de Rooij"
384060,"2024-01-04","23/24",1041,995,"Olympique Lyon","FC Nantes",0,2500000,"Tino Kadewere"
607720,"2023-01-06","22/23",3,109,"1.FC Köln","J. Regensburg",0,3e+05,"Jonas Urbig"
159142,"2020-07-01","20/21",18487,2425,"Al-Ahli","Rio Ave",0,2e+06,"Aderllan Santos"
275681,"2018-06-30","17/18",3173,20664,"Van BBSK","Menemen Belediye",0,50000,"Tayfun Aydoğan"
335147,"2025-06-30","24/25",749,380,"FC Empoli","Salernitana",0,1400000,"Junior Sambia"
327251,"2020-10-01","20/21",39,82,"1.FSV Mainz 05","VfL Wolfsburg",1e+07,7e+06,"Ridle Baku"
644676,"2021-08-30","21/22",276,1386,"Hellas Verona","Reggina",0,2e+06,"Bruno Amione"
396530,"2024-08-20","24/25",53646,18303,"Polissya","FC Oleksandriya",0,8e+05,"Artem Kozak"
167291,"2015-08-31","15/16",506,1244,"Juventus","CD Leganés",0,1e+06,"Gabriel Pires"
544895,"2023-06-30","22/23",593,83678,"Kyoto Sanga","Metalist",0,7e+05,"Paulinho"
742611,"2023-06-30","22/23",820,3209,"Genclerbirligi","Pendikspor ",0,325000,"Enes Keskin"
398131,"2022-01-28","21/22",1049,11596,"Valencia","Alcorcón",0,3e+05,"Cristian Rivero"
143891,"2020-10-02","20/21",121,82,"Dynamo Moscow","VfL Wolfsburg",0,1.1e+07,"Maximilian Philipp"
364133,"2021-08-25","21/22",162,5,"Monaco","AC Milan",0,6e+06,"Pietro Pellegri"
456292,"2025-05-31","24/25",987,1148,"Motherwell FC","Brentford",0,4e+05,"Ellery Balcombe"
87884,"2011-08-01","11/12",130,4326,"Parma","AS Gubbio",0,250000,"Mário Rui"
248931,"2024-01-10","23/24",83678,63007,"Metalist","LNZ Cherkasy",0,5e+05,"Oleksandr Kapliyenko"
153084,"2013-07-02","13/14",80,33,"VfL Bochum","FC Schalke 04",3250000,4500000,"Leon Goretzka"
248355,"2022-07-01","22/23",5544,62,"Slovacko","Slavia Prague",0,1e+06,"Vaclav Jurecka"
96254,"2019-06-30","18/19",430,749,"Fiorentina","FC Empoli",0,8e+05,"Pietro Terracciano"
123503,"2015-07-15","15/16",22,1194,"Derby","Rotherham",0,50000,"Kelle Roos"
655894,"2023-09-15","23/24",6361,3205,"Podbeskidzie","Kayserispor",0,150000,"Yiğit Emre Çeltik"
376856,"2019-05-31","18/19",1302,2964,"Northampton","Scunthorpe Utd.",0,1e+05,"Charlie Goode"
582232,"2020-02-21","19/20",11750,3733,"Rubin Kazan II","Neftekhimik",0,150000,"Ilya Agapov"
1041316,"2024-07-01","24/25",9961,1184,"Deportivo Cali","KRC Genk",1700000,9e+05,"Adrián Palacios"
324152,"2022-01-10","21/22",3021,1241,"Arbroath","Livingston FC",0,250000,"Joel Nouble"
282429,"2016-08-23","16/17",6767,24420,"RM Castilla","UD Logroñés",0,2e+05,"Sergio Reguilón"
550116,"2022-01-16","21/22",4097,1005,"Catanzaro","Lecce",0,2e+05,"Ilario Monterisi"
575367,"2018-11-30","18/19",45806,38943,"Real Monarchs","RSL Academy",0,50000,"Richard Ledezma"
523903,"2024-07-19","24/25",63007,67939,"LNZ Cherkasy","Viktoriya",0,2e+05,"Nazariy Nych"
434433,"2021-09-04","21/22",159,4529,"Red Star","Dunajska Streda",4e+05,5e+05,"Nikola Krstović"
33829,"2006-08-01","06/07",294,2431,"Benfica","CF Estrela ",0,5e+05,"José Fonte"
314295,"2017-07-01","17/18",379,18,"West Ham","Bor. M'gladbach",0,5e+06,"Reece Oxford"
825199,"2024-06-30","23/24",1038,506,"Sampdoria","Juventus",0,2e+06,"Facundo González"
347913,"2019-08-03","19/20",2282,221,"Club Brugge","Santos",0,6e+05,"Luan Peres"
490621,"2024-07-08","24/25",653,11648,"OFI Crete FC","Indep. Santa Fe",0,450000,"Santiago Mosquera"
323876,"2021-02-19","20/21",776,308,"Coritiba FC","Inter Limeira",0,75000,"Thalisson"
459658,"2022-07-15","22/23",506,1025,"Juventus","Bologna",0,5e+06,"Andrea Cambiaso"
623740,"2022-01-01","21/22",9211,987,"Bohemians","Motherwell FC",0,150000,"Ross Tierney"
310458,"2020-01-31","19/20",19,6574,"Brescia","Sassuolo",0,5e+06,"Giangiacomo Magnani"
278654,"2013-09-04","13/14",37961,589,"K.Maras BB","Antalyaspor",0,50000,"Emre Akbaba"
287183,"2024-08-01","24/25",2410,1091,"CSKA Moscow","PAOK Salonika",3e+06,1.1e+07,"Fedor Chalov"
392757,"2020-07-31","19/20",2288,631,"Swansea","Chelsea",0,2700000,"Marc Guéhi"
597087,"2023-07-02","23/24",1465,22010,"Estoril Praia","FK Gabala",0,4e+05,"Lucas Áfrico"
71292,"2010-07-01","10/11",358,31,"Charlton","Liverpool",2e+06,950000,"Jonjo Shelvey"
61842,"2013-01-31","12/13",148,1039,"Tottenham","QPR",0,5e+05,"Andros Townsend"
43530,"2014-07-01","14/15",180,31,"Southampton","Liverpool",3.1e+07,7500000,"Adam Lallana"
50655,"2009-08-10","09/10",11502,1204,"Galatasaray U21","Kartalspor",0,4e+05,"Efecan Karaca"
546186,"2020-10-01","20/21",46,475,"Inter","Sint-Truiden",0,4e+05,"Georgios Vagiannidis"
877672,"2023-08-02","23/24",42035,23805,"Al-Kahrbaa Club","Al-Quwa Al-Jaw.",0,2e+05,"Ali Jasim"
273132,"2017-07-01","17/18",1304,800,"Heracles Almelo","Atalanta BC",1170000,1e+06,"Robin Gosens"
631996,"2024-05-31","23/24",2455,703,"Bristol Rovers","Nottm Forest",0,3e+05,"Brandon Aguilera"
420002,"2018-06-30","17/18",738,1041,"Le Havre AC","Olympique Lyon",0,2500000,"Jean-Philippe Mateta"
363794,"2022-12-31","22/23",8793,1023,"RB Bragantino","Palmeiras",0,2e+06,"Carlos Eduardo"
718115,"2023-07-01","23/24",14503,2441,"1º de Agosto","AEK Athens",350000,2e+05,"Zini"
558727,"2022-08-23","22/23",36,968,"Fenerbahce","KVC Westerlo",5e+05,2500000,"Muhammed Gümüşkaya"
124410,"2017-07-01","17/18",23826,167,"RB Leipzig","FC Augsburg",0,750000,"Rani Khedira"
214056,"2016-01-22","15/16",190,1003,"FC Copenhagen","Leicester",6600000,3e+06,"Daniel Amartey"
369081,"2017-07-01","17/18",6767,897,"RM Castilla","Dep. La Coruña",0,3e+06,"Federico Valverde"
408563,"2021-07-30","21/22",9262,443,"Fulham U21","Vejle BK",0,5e+05,"Jerome Opoku"
273945,"2015-12-31","15/16",4646,669,"Teleoptik","Partizan",0,1e+05,"Miroslav Bogosavac"
196231,"2019-07-01","19/20",89,167,"Union Berlin","FC Augsburg",1e+06,3e+06,"Marvin Friedrich"
480763,"2020-10-04","20/21",148,1050,"Tottenham","Villarreal",0,13500000,"Juan Foyth"
193158,"2024-01-22","23/24",48332,2740,"Kolos Kovalivka","Vorskla Poltava",0,4e+05,"Sergiy Myakushko"
105817,"2010-12-31","10/11",28956,169,"AEL Kalloni","Panionios",0,2e+05,"Giannis Loukinas"
852727,"2023-06-30","22/23",16486,1244,"CF Fuenlabrada","CD Leganés",0,3e+05,"Diego García"
507345,"2023-08-22","23/24",257,79,"FC St. Gallen","VfB Stuttgart",0,3e+06,"Leonidas Stergiou"
215551,"2020-06-30","19/20",642,383,"De Graafschap","PSV Eindhoven",0,625000,"Hidde Jurjus"
308278,"2015-07-21","15/16",2239,46,"Cremonese","Inter",0,175000,"Rey Manaj"
119574,"2014-09-01","14/15",370,1191,"Aberdeen FC","Falkirk",0,3e+05,"Joe Shaughnessy"
314378,"2023-09-01","23/24",1031,6699,"Luton","Exeter City",0,3e+05,"Admiral Muskwe"
267382,"2019-07-09","19/20",3609,2696,"Rotor Volgograd","KS Samara",0,4e+05,"Denis Yakuba"
503731,"2025-05-31","24/25",2578,12020,"St. Johnstone","Harrogate Town",0,150000,"Stephen Duke-McKenna"
245744,"2018-07-01","18/19",11,42,"Arsenal","Hannover 96",0,2e+06,"Takuma Asano"
196524,"2020-01-20","19/20",252,589,"Genoa","Antalyaspor",0,1200000,"Sinan Gümüş"
917911,"2024-02-01","23/24",3225,499,"Patro Eisden","Vitesse",0,250000,"Anis Hadj Moussa"
61812,"2017-07-07","17/18",681,583,"Real Sociedad","Paris SG",1.6e+07,1e+07,"Yuri Berchiche"
232142,"2024-02-02","23/24",605,30120,"Aris Saloniki","AE Kifisias",0,1e+06,"Jonathan Menéndez"
565434,"2023-01-31","22/23",172,200,"R Charleroi SC","FC Utrecht",0,4e+05,"Anthony Descotte"
654374,"2024-06-30","23/24",44277,3205,"Iskenderunspor","Kayserispor",0,25000,"Nurettin Korkmaz"
371627,"2024-08-05","24/25",3725,2696,"Akhmat Grozny","KS Samara",1e+06,1300000,"Ivan Oleynikov"
283497,"2019-07-05","19/20",409,105,"RB Salzburg","Darmstadt 98",750000,750000,"Mathias Honsak"
124555,"2016-06-30","15/16",16795,46,"Granada CF","Inter",0,2500000,"Cristiano Biraghi"
412042,"2021-07-24","21/22",10773,7971,"RCD Espanyol B","Hércules CF",0,150000,"Adri López"
437573,"2023-01-17","22/23",164,2454,"Blackburn","Doncaster",0,1e+05,"James Brown"
1059440,"2024-12-31","24/25",267,5724,"Start","Randers FC",0,2e+05,"Mustapha Isah"
659415,"2024-07-25","24/25",12,4097,"AS Roma","Catanzaro",0,2500000,"Riccardo Pagano"
126634,"2011-12-31","11/12",4103,800,"Lumezzane","Atalanta BC",0,1e+05,"Francesco Rossi"
423606,"2022-01-21","21/22",338,11107,"Dynamo Kyiv","Fehérvár",0,1500000,"Bogdan Lednev"
663225,"2023-01-27","22/23",9261,3455,"Everton U21","Forest Green",0,450000,"Tyler Onyango"
337670,"2021-06-30","20/21",202,130,"FC Groningen","Parma",0,1200000,"Alessio da Cruz"
98512,"2018-08-17","18/19",2944,5358,"Osmanlispor FK","SD Huesca",2500000,3500000,"Serdar Gürler"
300137,"2020-10-05","20/21",398,380,"Lazio","Salernitana",0,125000,"Marius Adamonis"
395695,"2018-07-01","18/19",1041,750,"Olympique Lyon","FC Sochaux",0,1e+05,"Elisha Owusu"
293228,"2015-06-30","14/15",25737,27531,"Castelfranco","Carpi U19",0,75000,"Dario Saric"
286392,"2023-08-09","23/24",3999,5572,"PAS Lamia","Niki Volou",0,3e+05,"Athanasios Garavelis"
184528,"2019-06-30","18/19",1416,1025,"Amiens SC","Bologna",0,2500000,"Emil Krafth"
88706,"2023-07-25","23/24",1005,8970,"Lecce","Frosinone",1e+05,750000,"Simone Romagnoli"
646153,"2025-01-04","24/25",4040,18303,"FK Partizani","FC Oleksandriya",2e+05,325000,"Tedi Cara"
524403,"2022-01-30","21/22",2481,2696,"FC Sheriff","KS Samara",8e+05,1e+06,"Fernando Costanza"
297194,"2018-01-25","17/18",940,3368,"Celta de Vigo","Levante",0,3e+05,"Iván Villar"
136111,"2012-08-30","12/13",506,4718,"Juventus","Virtus Lanciano",0,3500000,"Nicola Leali"
376856,"2020-08-19","20/21",1302,1148,"Northampton","Brentford",1100000,1e+05,"Charlie Goode"
376675,"2015-07-01","15/16",26488,1228,"SV Oss '20","FC Oss",0,25000,"Richard van der Venne"
444208,"2023-01-29","22/23",2288,1132,"Swansea","Burnley",0,4e+06,"Michael Obafemi"
599150,"2021-07-01","21/22",11135,1124,"Nosta","Fakel Voronezh",12000,175000,"Ilya Svinov"
337198,"2016-04-09","15/16",12517,21508,"Metalist II","Zaria Balti",0,1e+05,"Bogdan Boychuk"
395677,"2020-06-30","19/20",1158,12764,"FC Lorient","Olymp. Lyon B",0,350000,"Yann Kitala"
627248,"2022-08-03","22/23",9261,22,"Everton U21","Derby",0,3e+05,"Lewis Dobbin"
190685,"2020-10-05","20/21",244,27,"Marseille","Bayern Munich",8e+06,9e+06,"Bouna Sarr"
268273,"2016-01-16","15/16",6478,40058,"LD Alajuelense","New York City",475000,3e+05,"Ronald Matarrita"
277118,"2017-01-07","16/17",9265,132,"Man City U23","NAC Breda",0,1e+06,"Manu García"
394346,"2020-01-20","19/20",862,1025,"Chievo Verona","Bologna",1100000,4200000,"Emanuel Vignato"
326590,"2018-02-15","17/18",1519,3024,"Dundee United","East Fife",0,75000,"Scott Allardice"
282734,"2024-06-30","23/24",540,338,"Slo. Bratislava","Dynamo Kyiv",0,1500000,"Gerson Rodrigues"
702149,"2020-08-03","20/21",75233,11123,"I. Cherkessk","Mashuk",0,75000,"Idar Shumakhov"
546225,"2023-06-30","22/23",1283,30857,"FC Emmen","RSCA Futures",0,4e+05,"Mohamed Bouchouari"
536507,"2021-08-12","21/22",162,1095,"Monaco","Troyes",2500000,1300000,"Giulian Biancone"
341647,"2020-09-20","20/21",12,1003,"AS Roma","Leicester",0,2.3e+07,"Cengiz Ünder"
45494,"2013-11-17","13/14",972,543,"Yeovil Town","Wolves",0,2500000,"Wayne Hennessey"
638588,"2023-06-30","22/23",13241,367,"UD Ibiza","Rayo Vallecano",0,3e+05,"Martín Pascual"
52119,"2017-01-30","16/17",289,873,"Sunderland","Crystal Palace",10500000,6e+06,"Patrick van Aanholt"
502289,"2024-06-30","23/24",1455,601,"FC Dordrecht","KV Kortrijk",0,5e+05,"Dylan Mbayo"
904712,"2024-06-30","23/24",26871,8158,"US Avranches","OGC Nice B",0,3e+05,"Justin Smith"
191217,"2022-06-30","21/22",150,11,"Real Betis","Arsenal",0,2e+07,"Héctor Bellerín"
288240,"2022-06-30","21/22",3725,2698,"Akhmat Grozny","Rubin Kazan",0,1200000,"Igor Konovalov"
569349,"2024-03-27","23/24",167,1059,"FC Augsburg","Hammarby",1e+06,8e+05,"Frederik Winther"
56810,"2017-08-31","17/18",336,1003,"Sporting CP","Leicester",20500000,2.5e+07,"Adrien Silva"
423610,"2021-07-01","21/22",968,4772,"KVC Westerlo","NK Olimpija",0,225000,"Sava Petrov"
292356,"2020-07-01","20/21",1091,317,"PAOK Salonika","Twente FC",0,1200000,"Lazaros Lamprou"
370789,"2023-01-17","22/23",89,16,"Union Berlin","Bor. Dortmund",5e+06,7500000,"Julian Ryerson"
377468,"2019-07-01","19/20",496,5818,"Malmö FF","Hobro IK",0,1e+05,"Anel Ahmedhodzic"
